,grid_lat,grid_lon,in_country,pt_in_sea,country,geometry,coast_pt,sea_node,cent_lat,cent_lon,merra_lat,merra_lon,shore_dist,pv_lat,pv_lon
190,46.5,16.25,False,False,Croatia,POINT (16.25 46.5),False,False,46.364979093683445,16.32682193885582,46.5,16.25,0.0,46.364979093683445,16.32682193885582
191,43.0,16.875,False,True,Croatia,POINT (16.875 43),False,False,42.9419923525094,16.902403248767644,43.0,17.5,0.0,42.9419923525094,16.902403248767644
192,43.5,16.875,True,False,Croatia,POINT (16.875 43.5),False,False,43.515638571869964,16.86075935162871,43.5,16.875,0.0,43.515638571869964,16.86075935162871
193,44.0,16.875,False,False,Croatia,POINT (16.875 44),False,False,43.83138669389409,16.64091924183577,44.0,16.875,0.0,43.83138669389409,16.64091924183577
194,45.0,16.875,False,False,Croatia,POINT (16.875 45),False,False,45.226535403098964,16.742712057308346,45.0,16.875,0.0,45.226535403098964,16.742712057308346
195,45.5,16.875,True,False,Croatia,POINT (16.875 45.5),False,False,45.50033634111599,16.87493643023213,45.5,16.875,0.0,45.50033634111599,16.87493643023213
196,46.0,16.875,True,False,Croatia,POINT (16.875 46),False,False,45.99197399100893,16.866752430237764,46.0,16.875,0.0,45.99197399100893,16.866752430237764
197,46.5,16.875,False,False,Croatia,POINT (16.875 46.5),False,False,46.34224081898056,16.703605585325125,46.5,16.875,0.0,46.34224081898056,16.703605585325125
198,42.5,17.5,False,True,Croatia,POINT (17.5 42.5),False,False,42.731407526649015,17.60220067788077,43.0,17.5,0.0,42.731407526649015,17.60220067788077
199,43.0,17.5,True,False,Croatia,POINT (17.5 43),False,False,43.103403640708954,17.443453967743302,43.0,17.5,0.0,43.103403640708954,17.443453967743302
200,43.5,17.5,False,False,Croatia,POINT (17.5 43.5),False,False,43.35103430908948,17.23414911847233,43.5,17.5,0.0,43.35103430908948,17.23414911847233
201,45.0,17.5,False,False,Croatia,POINT (17.5 45),False,False,45.18519435705231,17.535524002257265,45.0,17.5,0.0,45.18519435705231,17.535524002257265
202,45.5,17.5,True,False,Croatia,POINT (17.5 45.5),False,False,45.5,17.5,45.5,17.5,0.0,45.5,17.5
203,46.0,17.5,False,False,Croatia,POINT (17.5 46),False,False,45.86100328039869,17.422191276048284,46.0,17.5,0.0,45.86100328039869,17.422191276048284
204,42.5,18.125,False,True,Croatia,POINT (18.125 42.5),False,False,42.6145519571923,18.232381076158813,43.0,18.125,0.0,42.6145519571923,18.232381076158813
205,43.0,18.125,False,False,Croatia,POINT (18.125 43),False,False,42.79826657069857,17.881993322800216,43.0,18.125,0.0,42.79826657069857,17.881993322800216
206,45.0,18.125,False,False,Croatia,POINT (18.125 45),False,False,45.17095075924035,18.101332859292604,45.0,18.125,0.0,45.17095075924035,18.101332859292604
207,45.5,18.125,True,False,Croatia,POINT (18.125 45.5),False,False,45.49997526864982,18.124972118749206,45.5,18.125,0.0,45.49997526864982,18.124972118749206
208,46.0,18.125,False,False,Croatia,POINT (18.125 46),False,False,45.767607175092174,18.03725593783458,46.0,18.125,0.0,45.767607175092174,18.03725593783458
209,42.5,18.75,False,False,Croatia,POINT (18.75 42.5),False,False,42.47130874474119,18.467729117931302,42.5,18.75,0.0,42.47130874474119,18.467729117931302
210,45.0,18.75,False,False,Croatia,POINT (18.75 45),False,False,45.09692204851413,18.812455405740188,45.0,18.75,0.0,45.09692204851413,18.812455405740188
211,45.5,18.75,True,False,Croatia,POINT (18.75 45.5),False,False,45.49051949691354,18.71775918593635,45.5,18.75,0.0,45.49051949691354,18.71775918593635
212,46.0,18.75,False,False,Croatia,POINT (18.75 46),False,False,45.80910797797772,18.734113430379505,46.0,18.75,0.0,45.80910797797772,18.734113430379505
213,45.0,19.375,False,False,Croatia,POINT (19.375 45),False,False,45.174696148642774,19.189657618022018,45.0,19.375,3.2038079362524052,45.174696148642774,19.189657618022018
214,45.5,19.375,False,False,Croatia,POINT (19.375 45.5),False,False,45.274090030191125,19.122324485791307,45.5,19.375,0.0,45.274090030191125,19.122324485791307
215,44.5,13.125,False,True,Croatia,POINT (13.125 44.5),False,True,44.501672967476765,13.127129523618839,44.5,13.125,67.66055907310096,,
216,45.0,13.125,False,True,Croatia,POINT (13.125 45),False,True,45.0,13.125,45.0,13.125,41.526463161301024,,
217,44.0,13.75,False,True,Croatia,POINT (13.75 44),False,True,44.022229903341064,13.774998365312738,44.0,13.75,77.30389847841236,,
218,44.5,13.75,False,True,Croatia,POINT (13.75 44.5),True,True,44.49857578539556,13.749069571002,44.5,13.75,32.85192120712954,,
219,45.0,13.75,True,False,Croatia,POINT (13.75 45),True,True,44.935422197927195,13.572637527319998,45.0,13.125,14.641213008740012,,
220,45.5,13.75,False,False,Croatia,POINT (13.75 45.5),True,True,45.54241836595437,13.533484132962041,45.5,13.125,5.0,,
221,43.0,14.375,False,True,Croatia,POINT (14.375 43),False,True,43.1793861818795,14.542722178076978,43.0,14.375,92.89448184601393,,
222,43.5,14.375,False,True,Croatia,POINT (14.375 43.5),False,True,43.511935409434436,14.390223576996975,43.5,14.375,73.48880954334004,,
223,44.0,14.375,False,True,Croatia,POINT (14.375 44),False,True,44.0,14.375,44.0,14.375,42.58331528344969,,
224,44.5,14.375,False,True,Croatia,POINT (14.375 44.5),True,True,44.464586605245785,14.351587741634301,44.5,14.375,10.211194135323606,,
225,45.0,14.375,True,False,Croatia,POINT (14.375 45),True,True,44.86496044764924,14.193724753887038,44.5,14.375,10.999365892136769,,
226,45.5,14.375,False,False,Croatia,POINT (14.375 45.5),True,True,45.26738200313593,14.392511523417914,44.5,14.375,7.076841096274743,,
227,42.5,15.0,False,True,Croatia,POINT (15 42.5),False,True,42.58583830486632,15.157177146109508,42.5,15.0,87.95810432786236,,
228,43.0,15.0,False,True,Croatia,POINT (15 43),False,True,43.020670530357215,15.039887043618796,43.0,15.0,82.5048711925814,,
229,43.5,15.0,False,True,Croatia,POINT (15 43.5),False,True,43.5,15.0,43.5,15.0,44.09008605457072,,
230,44.0,15.0,False,True,Croatia,POINT (15 44),True,True,43.96407332361779,14.941193353886328,44.0,15.0,8.78544408811616,,
231,44.5,15.0,False,True,Croatia,POINT (15 44.5),True,True,44.38632868696094,14.827083799484067,44.5,15.0,14.575211859340454,,
232,45.0,15.0,True,False,Croatia,POINT (15 45),True,True,44.828733360571654,14.757067523442451,44.5,15.0,9.664012396650735,,
233,42.5,15.625,False,True,Croatia,POINT (15.625 42.5),False,True,42.501939793082016,15.627329929529765,42.5,15.625,66.88106553996454,,
234,43.0,15.625,False,True,Croatia,POINT (15.625 43),False,True,43.0,15.625,43.0,15.625,35.38845023481607,,
235,43.5,15.625,False,True,Croatia,POINT (15.625 43.5),True,True,43.48518884366998,15.602865189526916,43.5,15.625,27.111365578949975,,
236,44.0,15.625,True,False,Croatia,POINT (15.625 44),True,True,43.82184422598343,15.423893457120677,43.5,15.625,11.082055494496567,,
237,42.5,16.25,False,True,Croatia,POINT (16.25 42.5),False,True,42.5,16.25,42.5,16.25,57.95992333452621,,
238,43.0,16.25,False,True,Croatia,POINT (16.25 43),True,True,42.96881589209247,16.243017429687026,43.0,16.25,6.646615608249209,,
239,43.5,16.25,False,True,Croatia,POINT (16.25 43.5),True,True,43.36365806527592,16.183630470112572,43.5,16.25,13.883101670908818,,
240,42.0,16.875,False,True,Croatia,POINT (16.875 42),False,True,42.09205711784804,16.90564154609391,42.0,16.875,83.210101032075,,
241,42.5,16.875,False,True,Croatia,POINT (16.875 42.5),False,True,42.5,16.875,42.5,16.875,44.19363039202006,,
242,43.0,16.875,False,True,Croatia,POINT (16.875 43),True,True,42.866970923360995,16.832682518381613,43.0,16.875,5.0,,
243,43.5,16.875,True,False,Croatia,POINT (16.875 43.5),True,True,43.261860138528036,16.950829778589526,43.0,16.875,6.525865238591709,,
244,41.5,17.5,False,True,Croatia,POINT (17.5 41.5),False,True,41.72308958987316,17.76615579022165,41.5,17.5,97.57800358973942,,
245,42.0,17.5,False,True,Croatia,POINT (17.5 42),False,True,42.02608715865702,17.5156019035992,42.0,17.5,76.21731686508839,,
246,42.5,17.5,False,True,Croatia,POINT (17.5 42.5),True,True,42.474666591701094,17.488157889221313,42.5,17.5,28.61394597367782,,
247,43.0,17.5,True,False,Croatia,POINT (17.5 43),True,True,42.83229176233875,17.252325695330832,43.0,16.875,7.548012971418248,,
248,41.5,18.125,False,True,Croatia,POINT (18.125 41.5),False,True,41.649474418277315,18.170502432951665,41.5,18.125,88.18547114346015,,
249,42.0,18.125,False,True,Croatia,POINT (18.125 42),False,True,42.0,18.125,42.0,18.125,54.99334228059596,,
250,42.5,18.125,False,True,Croatia,POINT (18.125 42.5),True,True,42.426220830183695,18.067837826986107,42.5,18.125,20.849599940560402,,
251,41.5,18.75,False,True,Croatia,POINT (18.75 41.5),False,True,41.63722585598912,18.727988470410523,41.5,18.75,86.51150514120957,,
252,42.0,18.75,False,True,Croatia,POINT (18.75 42),False,True,41.984197632543896,18.730472676622266,42.0,18.75,49.4391159900221,,
253,42.5,18.75,False,False,Croatia,POINT (18.75 42.5),True,True,42.29587036027038,18.557233409361796,42.0,18.75,12.033367682687894,,
254,41.5,19.375,False,True,Croatia,POINT (19.375 41.5),False,True,41.69656930635239,19.16376404021874,41.5,19.375,94.72119953510195,,
255,42.0,19.375,False,False,Croatia,POINT (19.375 42),False,True,41.82449086950188,19.18769842595215,41.5,19.375,84.64015165344631,,
256,34.5,32.5,False,True,Cyprus,POINT (32.5 34.5),False,False,34.70730844690892,32.653152850910494,35.0,32.5,0.0,34.70730844690892,32.653152850910494
257,35.0,32.5,True,False,Cyprus,POINT (32.5 35),False,False,34.95114840841227,32.58536760094075,35.0,32.5,0.0,34.95114840841227,32.58536760094075
258,34.5,33.125,False,True,Cyprus,POINT (33.125 34.5),False,False,34.714910724896136,33.04656814313961,35.0,33.125,0.0,34.714910724896136,33.04656814313961
259,35.0,33.125,True,False,Cyprus,POINT (33.125 35),False,False,34.99332520648218,33.13361346919112,35.0,33.125,0.0,34.99332520648218,33.13361346919112
260,35.5,33.125,False,True,Cyprus,POINT (33.125 35.5),False,False,35.298028379181794,33.17258265521827,35.0,33.125,0.0,35.298028379181794,33.17258265521827
261,35.0,33.75,True,False,Cyprus,POINT (33.75 35),False,False,35.05772118246821,33.67317863333368,35.0,33.75,0.0,35.05772118246821,33.67317863333368
262,35.5,33.75,False,True,Cyprus,POINT (33.75 35.5),False,False,35.32998260049465,33.774897495088766,35.0,33.75,0.0,35.32998260049465,33.774897495088766
263,35.0,34.375,False,True,Cyprus,POINT (34.375 35),False,False,34.979414067954146,34.07110796081219,35.0,33.75,0.0,34.979414067954146,34.07110796081219
264,35.5,34.375,False,True,Cyprus,POINT (34.375 35.5),False,False,35.53213477443679,34.294933792508274,35.0,33.75,0.0,35.53213477443679,34.294933792508274
265,34.0,31.25,False,True,Cyprus,POINT (31.25 34),False,True,34.226447611858944,31.541856655331827,34.0,31.25,98.33043768838705,,
266,34.5,31.25,False,True,Cyprus,POINT (31.25 34.5),False,True,34.551187964172186,31.444367488823676,34.5,31.25,89.17473230868114,,
267,35.0,31.25,False,True,Cyprus,POINT (31.25 35),False,True,35.005294338938874,31.376161396695526,35.0,31.25,81.83412363119058,,
268,35.5,31.25,False,True,Cyprus,POINT (31.25 35.5),False,True,35.445684573221826,31.421620078232614,35.5,31.25,87.12187025745874,,
269,36.0,31.25,False,True,Cyprus,POINT (31.25 36),False,True,35.75954036675644,31.548868882685912,36.0,31.25,99.100823507508,,
270,34.0,31.875,False,True,Cyprus,POINT (31.875 34),False,True,34.09466433427543,31.938695440208754,34.0,31.875,84.25126312977315,,
271,34.5,31.875,False,True,Cyprus,POINT (31.875 34.5),False,True,34.5,31.875,34.5,31.875,56.016382814226795,,
272,35.0,31.875,False,True,Cyprus,POINT (31.875 35),False,True,35.0,31.875,35.0,31.875,36.72988152320045,,
273,35.5,31.875,False,True,Cyprus,POINT (31.875 35.5),False,True,35.5,31.875,35.5,31.875,57.98840459154585,,
274,36.0,31.875,False,True,Cyprus,POINT (31.875 36),False,True,35.848299889923,31.943702702162273,36.0,31.875,88.89292887872303,,
275,33.5,32.5,False,True,Cyprus,POINT (32.5 33.5),False,True,33.74555015183898,32.698701343380975,33.5,32.5,99.2587538121706,,
276,34.0,32.5,False,True,Cyprus,POINT (32.5 34),False,True,34.009825128355494,32.50898238516145,34.0,32.5,72.28259258953257,,
277,34.5,32.5,False,True,Cyprus,POINT (32.5 34.5),True,True,34.462973247391105,32.47565749402002,34.5,32.5,25.458045453722626,,
278,35.0,32.5,True,False,Cyprus,POINT (32.5 35),True,True,35.079138389676835,32.340271975030376,35.0,31.875,5.0,,
279,35.5,32.5,False,True,Cyprus,POINT (32.5 35.5),False,True,35.5,32.5,35.5,32.5,36.5279572108636,,
280,36.0,32.5,False,True,Cyprus,POINT (32.5 36),False,True,35.896353532945504,32.48286139503159,36.0,32.5,75.34252505868082,,
281,33.5,33.125,False,True,Cyprus,POINT (33.125 33.5),False,True,33.7475627374068,32.83629768526619,33.5,33.125,99.66663569036825,,
282,34.0,33.125,False,True,Cyprus,POINT (33.125 34),False,True,34.009639836841714,33.11836226026352,34.0,33.125,72.35521099293254,,
283,34.5,33.125,False,True,Cyprus,POINT (33.125 34.5),True,True,34.44845971506843,33.13624280004614,34.5,33.125,25.184485613240756,,
284,35.0,33.125,True,False,Cyprus,POINT (33.125 35),True,True,35.223726354514795,32.83890168289155,35.5,33.125,7.477973008642574,,
285,35.5,33.125,False,True,Cyprus,POINT (33.125 35.5),True,True,35.55902836621357,33.115466847828735,35.5,33.125,22.50408519630465,,
286,36.0,33.125,False,True,Cyprus,POINT (33.125 36),False,True,35.90458174395865,33.140262750923924,36.0,33.125,60.84548560495072,,
287,34.0,33.75,False,True,Cyprus,POINT (33.75 34),False,True,34.067355756340035,33.72268036409404,34.0,33.75,80.02647284783583,,
288,34.5,33.75,False,True,Cyprus,POINT (33.75 34.5),True,True,34.497867367275084,33.7524776679247,34.5,33.75,37.967721518226064,,
289,35.0,33.75,True,False,Cyprus,POINT (33.75 35),True,True,34.830731437054766,33.86211247728005,34.5,33.75,11.816122727937268,,
290,35.5,33.75,False,True,Cyprus,POINT (33.75 35.5),True,True,35.58933648378179,33.72533535088282,35.5,33.75,21.243323258039933,,
291,36.0,33.75,False,True,Cyprus,POINT (33.75 36),False,True,35.9642981418876,33.774487767988994,36.0,33.75,60.3354618243213,,
292,36.5,33.75,False,False,Cyprus,POINT (33.75 36.5),False,True,36.25516814157469,34.053696245698355,36.0,33.75,76.32011615545902,,
293,34.0,34.375,False,True,Cyprus,POINT (34.375 34),False,True,34.16597700889866,34.31168797260195,34.0,34.375,90.68200601136685,,
294,34.5,34.375,False,True,Cyprus,POINT (34.375 34.5),False,True,34.5,34.375,34.5,34.375,57.68158036968413,,
295,35.0,34.375,False,True,Cyprus,POINT (34.375 35),True,True,35.00044447479934,34.3833522564896,35.0,34.375,27.55532697212385,,
296,35.5,34.375,False,True,Cyprus,POINT (34.375 35.5),True,True,35.47764370022452,34.39767828143202,35.5,34.375,5.8622600045269735,,
297,36.0,34.375,False,True,Cyprus,POINT (34.375 36),False,True,36.0,34.375,36.0,34.375,38.772123602649366,,
298,36.5,34.375,False,True,Cyprus,POINT (34.375 36.5),False,True,36.399876750993236,34.43184626788833,36.5,34.375,80.14215201304762,,
299,34.0,35.0,False,True,Cyprus,POINT (35 34),False,True,34.23679532371495,34.70963491019514,34.0,35.0,98.72412376295667,,
300,34.5,35.0,False,True,Cyprus,POINT (35 34.5),False,True,34.55103491998226,34.86343219128055,34.5,35.0,84.56464044379045,,
301,35.0,35.0,False,True,Cyprus,POINT (35 35),False,True,35.01497559138804,34.97707773903705,35.0,35.0,78.24634323601573,,
302,35.5,35.0,False,True,Cyprus,POINT (35 35.5),False,True,35.5,35.0,35.5,35.0,42.13536786942215,,
303,36.0,35.0,False,True,Cyprus,POINT (35 36),False,True,36.0,35.0,36.0,35.0,50.91535857264092,,
304,36.5,35.0,False,True,Cyprus,POINT (35 36.5),False,True,36.386886308127785,34.95746974157657,36.5,35.0,84.4049407841571,,
305,35.0,35.625,False,True,Cyprus,POINT (35.625 35),False,True,35.15440959360426,35.40037307526947,35.0,35.625,92.95640731339523,,
306,35.5,35.625,False,True,Cyprus,POINT (35.625 35.5),False,True,35.51585524433792,35.48378176653644,35.5,35.625,83.57891558989554,,
307,36.0,35.625,False,True,Cyprus,POINT (35.625 36),False,True,35.96729331895593,35.46729473165937,36.0,35.625,85.4225156255119,,
308,36.5,35.625,False,True,Cyprus,POINT (35.625 36.5),False,True,36.29077528299211,35.36055173863176,36.5,35.625,96.65538996890774,,
309,50.0,11.875,False,False,Czech_Republic,POINT (11.875 50),False,False,50.233216159489665,12.177410314764588,50.0,11.875,0.0,50.233216159489665,12.177410314764588
310,50.5,11.875,False,False,Czech_Republic,POINT (11.875 50.5),False,False,50.289139887847014,12.158281557660768,50.5,11.875,0.0,50.289139887847014,12.158281557660768
311,49.5,12.5,False,False,Czech_Republic,POINT (12.5 49.5),False,False,49.595363385815,12.6855341894329,49.5,12.5,0.0,49.595363385815,12.6855341894329
312,50.0,12.5,True,False,Czech_Republic,POINT (12.5 50),False,False,50.03874173211255,12.572081409001388,50.0,12.5,0.0,50.03874173211255,12.572081409001388
313,50.5,12.5,False,False,Czech_Republic,POINT (12.5 50.5),False,False,50.327435127110085,12.625634983328027,50.5,12.5,0.0,50.327435127110085,12.625634983328027
314,49.0,13.125,False,False,Czech_Republic,POINT (13.125 49),False,False,49.1702462935517,13.312385742936305,49.0,13.125,0.0,49.1702462935517,13.312385742936305
315,49.5,13.125,True,False,Czech_Republic,POINT (13.125 49.5),False,False,49.51305464301974,13.13787455154409,49.5,13.125,0.0,49.51305464301974,13.13787455154409
316,50.0,13.125,True,False,Czech_Republic,POINT (13.125 50),False,False,50.0,13.125,50.0,13.125,0.0,50.0,13.125
317,50.5,13.125,True,False,Czech_Republic,POINT (13.125 50.5),False,False,50.39166995962863,13.17441616227298,50.5,13.125,0.0,50.39166995962863,13.17441616227298
318,48.5,13.75,False,False,Czech_Republic,POINT (13.75 48.5),False,False,48.72270325891962,14.017452958912719,48.5,13.75,0.0,48.72270325891962,14.017452958912719
319,49.0,13.75,True,False,Czech_Republic,POINT (13.75 49),False,False,49.042382845257606,13.79118565662377,49.0,13.75,0.0,49.042382845257606,13.79118565662377
320,49.5,13.75,True,False,Czech_Republic,POINT (13.75 49.5),False,False,49.5,13.75,49.5,13.75,0.0,49.5,13.75
321,50.0,13.75,True,False,Czech_Republic,POINT (13.75 50),False,False,50.0,13.75,50.0,13.75,0.0,50.0,13.75
322,50.5,13.75,True,False,Czech_Republic,POINT (13.75 50.5),False,False,50.48653853823286,13.764108290005053,50.5,13.75,0.0,50.48653853823286,13.764108290005053
323,51.0,13.75,False,False,Czech_Republic,POINT (13.75 51),False,False,50.778852332433864,13.97980633124692,51.0,13.75,0.0,50.778852332433864,13.97980633124692
324,48.5,14.375,False,False,Czech_Republic,POINT (14.375 48.5),False,False,48.678901521617135,14.37374283666021,48.5,14.375,0.0,48.678901521617135,14.37374283666021
325,49.0,14.375,True,False,Czech_Republic,POINT (14.375 49),False,False,49.0,14.375,49.0,14.375,0.0,49.0,14.375
326,49.5,14.375,True,False,Czech_Republic,POINT (14.375 49.5),False,False,49.5,14.375,49.5,14.375,0.0,49.5,14.375
327,50.0,14.375,True,False,Czech_Republic,POINT (14.375 50),False,False,50.0,14.375,50.0,14.375,0.0,50.0,14.375
328,50.5,14.375,True,False,Czech_Republic,POINT (14.375 50.5),False,False,50.5,14.375,50.5,14.375,0.0,50.5,14.375
329,51.0,14.375,True,False,Czech_Republic,POINT (14.375 51),False,False,50.868787020222655,14.412448713508555,51.0,14.375,0.0,50.868787020222655,14.412448713508555
